datetime,hour,total_lmp_day_ahead,total_lmp_real_time,rt_da_spread,load_mw,pred_next_hour_da_lmp,pred_spread,spread_signal,signal_direction
2025-04-11 11:00:00,11,64.143863,70.426138,6.2822749999999985,15821.133,49.889965,-14.25389794262695,6.2822749999999985,Neutral
2025-04-11 12:00:00,12,60.88979,68.156777,7.266987000000007,15701.332,61.29868,0.40888935180664276,7.266987000000007,Neutral
2025-04-11 13:00:00,13,59.425716,55.031059,-4.394657000000002,15569.585,61.79864,2.372925204833983,-4.394657000000002,Neutral
2025-04-11 14:00:00,14,55.11835,57.129579,2.011229,15239.849,65.29139,10.173039465332032,2.011229,Neutral
2025-04-11 15:00:00,15,52.032413,60.139186,8.106773000000004,15204.922,61.84449,9.812077051269533,8.106773000000004,Neutral
2025-04-11 16:00:00,16,48.992097,133.188842,84.19674499999999,15251.92,63.603935,14.611838241699218,84.19674499999999,RT premium / potential DA hedge
2025-04-11 17:00:00,17,47.44069,74.04571,26.605020000000003,15238.13,61.981323,14.540633242187504,26.605020000000003,RT premium / potential DA hedge
2025-04-11 18:00:00,18,44.784672,48.538569,3.753897000000002,15185.512,54.198208,9.413535855224609,3.753897000000002,Neutral
2025-04-11 19:00:00,19,55.678429,56.951141,1.2727119999999985,15330.791,45.350918,-10.327511183837892,1.2727119999999985,Neutral
2025-04-11 20:00:00,20,61.101515,56.578793,-4.522722000000002,15473.073,48.184494,-12.917020981445312,-4.522722000000002,Neutral
2025-04-11 21:00:00,21,62.782266,52.769106,-10.01316,15388.901,44.318527,-18.463738778320312,-10.01316,Neutral
2025-04-11 22:00:00,22,59.083798,72.328686,13.244888000000003,14901.809,43.926956,-15.156841823242189,13.244888000000003,Neutral
2025-04-11 23:00:00,23,51.756729,52.995861,1.239131999999998,14405.475,43.81814,-7.938590877441406,1.239131999999998,Neutral
2025-04-12 00:00:00,0,74.514554,63.420963,-11.093591000000004,14027.993,47.50322,-27.011334395507816,-11.093591000000004,Neutral
2025-04-12 01:00:00,1,67.553893,71.150713,3.596819999999994,13831.945,48.352707,-19.201186090820315,3.596819999999994,Neutral
2025-04-12 02:00:00,2,59.880426,92.893609,33.013183,13658.906,47.23355,-12.646874974609375,33.013183,RT premium / potential DA hedge
2025-04-12 03:00:00,3,60.624548,78.99211,18.367562,13768.414,47.543854,-13.080694240234372,18.367562,Neutral
2025-04-12 04:00:00,4,61.244003,82.820289,21.576286000000003,13976.696,48.07103,-13.172973336914062,21.576286000000003,Neutral
2025-04-12 05:00:00,5,66.285358,93.020682,26.73532399999999,14227.955,58.273235,-8.01212267895508,26.73532399999999,RT premium / potential DA hedge
2025-04-12 06:00:00,6,68.408662,97.189524,28.780862,14705.154,75.08261,6.673949083984368,28.780862,RT premium / potential DA hedge
2025-04-12 07:00:00,7,75.711513,71.053611,-4.657901999999993,15070.881,48.16941,-27.54210229443359,-4.657901999999993,Neutral
2025-04-12 08:00:00,8,66.8303,64.017779,-2.8125209999999896,15229.878,51.687828,-15.14247193603515,-2.8125209999999896,Neutral
2025-04-12 09:00:00,9,61.33014,66.934941,5.604800999999995,15051.205,52.080353,-9.249787216796875,5.604800999999995,Neutral
2025-04-12 10:00:00,10,60.861088,50.073964,-10.787124000000006,14855.608,50.553772,-10.307316027343752,-10.787124000000006,Neutral
