datetime,total_lmp_day_ahead,total_lmp_real_time,congestion_price_day_ahead,congestion_price_real_time,marginal_loss_price_day_ahead,marginal_loss_price_real_time,rt_da_spread,congestion_share_da,congestion_share_rt,da_price_spike,rt_price_spike,load_mw,temperature_2m,hour,dayofweek,month,is_weekend,sin_hour,cos_hour,load_mw_lag_1,load_mw_lag_24,load_mw_lag_168,total_lmp_day_ahead_lag_1,total_lmp_day_ahead_lag_24,total_lmp_day_ahead_lag_168,load_mw_rolling_mean_24,load_mw_rolling_std_24,da_lmp_rolling_mean_24,da_lmp_rolling_std_24,congestion_share_da_lag_1,target_da_lmp_next_hour,target_da_spike_next_hour
2024-05-20 00:00:00,25.513024,36.524858,1.789298,2.252382,-0.046274,-0.298358,11.011834,0.0701327290720222,0.06166709806236618,0,0,12965.828,17.5,0,0,5,0,0.0,1.0,13784.35,12254.694,11642.115,28.810147,25.417737,15.367883,14000.114583333334,2285.3881627529104,34.22254508333334,15.661559125360563,0.0834329307656778,19.086759,0.0
2024-05-20 01:00:00,19.086759,18.837687,1.435557,1.462136,-0.138798,-0.108616,-0.24907200000000174,0.07521219291342233,0.07761759710733065,0,0,12419.740999999998,17.5,1,0,5,0,0.25881904510252074,0.9659258262890683,12965.828,11720.081,11446.275,25.513024,23.584179,15.928208,14029.745166666666,2266.304813345778,34.226515375,15.659241917980554,0.0701327290720222,16.128749,0.0
2024-05-20 02:00:00,16.128749,14.646013,1.366915,1.448352,-0.138166,-0.050673,-1.4827359999999992,0.08475021838333525,0.09889053082227908,0,0,11926.403,16.4,2,0,5,0,0.49999999999999994,0.8660254037844387,12419.740999999998,11406.522,11272.993,19.086759,19.297124,15.003777,14058.897666666666,2239.6460383829067,34.039122875,15.818237737900017,0.07521219291342233,15.194901,0.0
2024-05-20 03:00:00,15.194901,17.622493,1.275038,1.432405,-0.110137,0.015088,2.427591999999999,0.08391222818760055,0.08128276742683342,0,0,11749.568,15.6,3,0,5,0,0.7071067811865475,0.7071067811865476,11926.403,11155.163,11216.678,16.128749,18.397047,15.099837,14080.559374999999,2215.2584106037416,33.90710725,15.959213673228525,0.08475021838333525,17.403176,0.0
2024-05-20 04:00:00,17.403176,20.488962,1.506516,1.439277,-0.15334,-0.002815,3.0857860000000024,0.08656557860473284,0.07024645758042793,0,0,11875.964,16.5,4,0,5,0,0.8660254037844386,0.5000000000000001,11749.568,10986.771,11541.477,15.194901,18.260824,16.576476,14105.326249999998,2184.2356266964543,33.773684499999995,16.107218175627736,0.08391222818760055,24.203568,0.0
2024-05-20 05:00:00,24.203568,46.352903,2.536094,2.255579,-0.222526,-0.220177,22.149334999999997,0.10478182390298818,0.04866100835151577,0,0,12380.136,14.9,5,0,5,0,0.9659258262890683,0.25881904510252074,11875.964,11041.923,12124.863,17.403176,19.163851,22.632514,14142.375958333336,2136.0476111217135,33.73794916666667,16.144040546088473,0.08656557860473284,29.697159,0.0
2024-05-20 06:00:00,29.697159,35.72419,2.777657,3.182038,-0.260498,-0.389515,6.027031000000001,0.09353275173561215,0.08907236245244468,0,0,13155.386,15.1,6,0,5,0,1.0,6.123233995736766e-17,12380.136,11060.322,12891.52,24.203568,18.566686,36.531904,14198.134833333335,2067.9768521434985,33.947937375,15.978154712324562,0.10478182390298818,30.032356,0.0
2024-05-20 07:00:00,30.032356,34.389838,3.164398,1.464515,-0.272042,-0.638844,4.357481999999997,0.1053662922749051,0.04258569057522167,0,0,13887.193,15.9,7,0,5,0,0.9659258262890683,-0.25881904510252063,13155.386,11487.447,13464.82,29.697159,19.745782,28.104719,14285.429166666667,1971.7429780057787,34.41170708333333,15.670877297059164,0.09353275173561215,28.135379,0.0
2024-05-20 08:00:00,28.135379,28.236671,1.537798,-0.120619,-0.312419,-0.48521,0.10129200000000083,0.05465709205481113,-0.0042717146082836745,0,0,14479.653,18.1,8,0,5,0,0.8660254037844387,-0.49999999999999983,13887.193,12193.589,13651.769,30.032356,22.764245,24.264982,14385.418583333332,1882.5128578233612,34.84031433333333,15.390479197183005,0.1053662922749051,28.954928,0.0
2024-05-20 09:00:00,28.954928,37.309288,1.329484,-3.721509,-0.264556,-0.419203,8.354360000000003,0.045915638263718014,-0.09974752131426362,0,0,15077.965,21.0,9,0,5,0,0.7071067811865476,-0.7071067811865475,14479.653,12964.575,13772.412,28.135379,24.546528,25.991751,14480.67125,1823.7046229150028,35.064111583333336,15.245612641015278,0.05465709205481113,30.436797,0.0
2024-05-20 10:00:00,30.436797,16.555664,1.891552,0.181349,-0.214755,-0.076518,-13.881132999999998,0.06214688096122598,0.010953894691266989,0,0,15918.807,23.5,10,0,5,0,0.49999999999999994,-0.8660254037844387,15077.965,13637.987,14004.755,28.954928,27.621798,26.950578,14568.729166666666,1798.1606296650102,35.24779491666666,15.139572420033579,0.045915638263718014,34.107828,0.0
2024-05-20 11:00:00,34.107828,19.835343,2.528732,-0.659038,-0.170904,0.011881,-14.272484999999996,0.07413934419981244,-0.033225440064232815,0,0,16788.72,25.8,11,0,5,0,0.258819045102521,-0.9659258262890682,15918.807,14322.009,14263.292,30.436797,28.45665,27.164109,14663.76333333333,1807.0808949314983,35.36508654166666,15.088741435669451,0.06214688096122598,42.113666,0.0
2024-05-20 12:00:00,42.113666,106.144339,4.091293,22.272124,0.042373,0.807215,64.03067300000001,0.09714882100266456,0.209828656052962,0,1,17530.424,27.6,12,0,5,0,1.2246467991473532e-16,-1.0,16788.72,14899.695,14550.197,34.107828,30.206186,30.503438,14766.542958333333,1856.2768777536355,35.600552291666666,15.020183900500188,0.07413934419981244,49.364761,0.0
2024-05-20 13:00:00,49.364761,93.629753,5.647353,21.165377,0.017408,0.520209,44.26499199999999,0.11440049309668489,0.2260539659866453,0,1,18202.75,28.6,13,0,5,0,-0.2588190451025208,-0.9659258262890683,17530.424,15452.246,14812.194,42.113666,32.876322,29.48851,14876.156666666668,1940.25450440959,36.096697291666665,15.03091001777431,0.09714882100266456,57.041999,0.0
2024-05-20 14:00:00,57.041999,84.230766,8.575637,18.688717,0.156362,0.411216,27.188767000000006,0.15033899846322007,0.22187518750571494,0,1,18652.884,29.0,14,0,5,0,-0.4999999999999998,-0.8660254037844388,18202.75,15867.195,15035.182,49.364761,36.645878,32.455219,14990.761,2053.6779103908298,36.78371558333333,15.252501898107866,0.11440049309668489,60.490894,0.0
2024-05-20 15:00:00,60.490894,131.743469,9.526868,36.073379,0.114026,0.481757,71.25257500000001,0.15749259715024216,0.27381531148234756,0,1,18906.788,29.2,15,0,5,0,-0.7071067811865471,-0.7071067811865479,18652.884,16321.422,15218.53,57.041999,42.696272,34.899759,15106.831375,2180.1905622269237,37.63355395833333,15.802776815641835,0.15033899846322007,73.201218,1.0
2024-05-20 16:00:00,73.201218,207.644747,10.209375,37.989991,-0.058157,0.193923,134.443529,0.13947001537597367,0.18295666781303166,1,1,19315.19,28.8,16,0,5,0,-0.8660254037844384,-0.5000000000000004,18906.788,16875.273999999998,15394.698,60.490894,48.542182,38.693973,15214.554958333334,2303.2136857493656,38.37499654166667,16.454643267321423,0.15749259715024216,86.710093,1.0
2024-05-20 17:00:00,86.710093,189.445966,11.582245,42.478498,-0.352152,-0.339199,102.735873,0.13357435794700392,0.2242248747592757,1,1,19376.783,28.1,17,0,5,0,-0.9659258262890683,-0.25881904510252063,19315.19,17195.34,15387.001,73.201218,59.584114,45.622846,15316.218125,2430.060080790305,39.40245637499999,17.829542445984266,0.13947001537597367,85.055732,1.0
2024-05-20 18:00:00,85.055732,185.800781,8.069961,38.288658,-0.264229,-0.628711,100.745049,0.09487850859951448,0.20607371935643262,1,1,19196.201999999997,28.2,18,0,5,0,-1.0,-1.8369701987210297e-16,19376.783,17173.153,15341.031,86.710093,64.247961,50.013829,15407.111583333332,2541.6378243883646,40.5327055,19.90366308069224,0.13357435794700392,83.686549,1.0
2024-05-20 19:00:00,83.686549,140.910798,8.293625,20.56221,-0.527076,-0.329746,57.224249,0.09910344134276586,0.14592359344952402,1,1,18609.101,27.4,19,0,5,0,-0.9659258262890684,0.2588190451025203,19196.201999999997,16951.131,15225.674,85.055732,65.27093,51.937115,15491.405291666668,2634.6025085576575,41.39969595833333,21.38002918110893,0.09487850859951448,66.537406,0.0
2024-05-20 20:00:00,66.537406,39.685347,4.929409,2.460739,-0.382003,-0.155392,-26.852059000000004,0.0740847787183047,0.062006236206023344,0,0,17854.588,25.0,20,0,5,0,-0.8660254037844386,0.5000000000000001,18609.101,16457.127,15096.699,83.686549,59.407698,53.268906,15560.487374999999,2695.573586300875,42.16701341666667,22.57127974891541,0.09910344134276586,51.572764,0.0
2024-05-20 21:00:00,51.572764,66.261164,3.629714,1.20258,-0.27695,-0.467249,14.688399999999994,0.07038044344491601,0.018149092581591232,0,0,17177.493,22.6,21,0,5,0,-0.7071067811865477,0.7071067811865474,17854.588,15977.305,14953.296,66.537406,50.331945,46.167334,15618.714916666666,2730.649344678555,42.46408458333334,22.8532161162395,0.0740847787183047,38.732526,0.0
2024-05-20 22:00:00,38.732526,47.491823,2.151153,1.511043,-0.228627,-0.26672,8.759296999999997,0.055538670522031014,0.03181690877606446,0,0,15963.97,23.1,22,0,5,0,-0.5000000000000004,0.8660254037844384,17177.493,14817.429,13990.938,51.572764,36.898996,36.074033,15668.722749999999,2748.433845463011,42.515785375,22.873184280071438,0.07038044344491601,33.328661,0.0
2024-05-20 23:00:00,33.328661,33.8943,2.45353,1.358735,-0.204869,-0.116935,0.5656390000000044,0.07361621878538716,0.04008741882853459,0,0,14641.240000000002,21.8,23,0,5,0,-0.25881904510252157,0.9659258262890681,15963.97,13784.35,13081.69,38.732526,28.810147,25.084719,15716.495291666668,2742.9525077799913,42.59218245833333,22.85666443750827,0.055538670522031014,29.634025,0.0
2024-05-21 00:00:00,29.634025,28.835731,2.258195,2.403611,-0.27417,-0.062047,-0.7982940000000021,0.07620277704429283,0.08335529971478789,0,0,13758.239,20.4,0,1,5,0,0.0,1.0,14641.240000000002,12965.828,12393.357,33.328661,25.513024,27.233548,15752.199041666667,2722.2076152042696,42.780453875,22.756595922182086,0.07361621878538716,24.012072,0.0
2024-05-21 01:00:00,24.012072,19.220065,1.686312,1.165131,-0.17424,-0.035066,-4.792006999999998,0.07022767547923395,0.06062055461310874,0,0,13072.429,19.1,1,1,5,0,0.25881904510252074,0.9659258262890683,13758.239,12419.740999999998,11986.443,29.634025,19.086759,24.26073,15785.216166666667,2691.576060352464,42.95216224999999,22.635868017180762,0.07620277704429283,20.565314,0.0
2024-05-21 02:00:00,20.565314,16.713965,1.822296,0.095139,-0.136982,-0.039507,-3.851348999999999,0.08861017147610778,0.005692186144939276,0,0,12601.793,18.4,2,1,5,0,0.49999999999999994,0.8660254037844387,13072.429,11926.403,11730.012,24.012072,16.128749,20.401611,15812.4115,2659.1958565938535,43.157383624999994,22.43149643904757,0.07022767547923395,19.615547,0.0
2024-05-21 03:00:00,19.615547,15.54518,1.640743,1.305196,-0.145196,-0.026682,-4.070366999999999,0.08364502911899424,0.08396145943630115,0,0,12337.402999999998,17.3,3,1,5,0,0.7071067811865475,0.7071067811865476,12601.793,11749.568,11608.124,20.565314,15.194901,20.075433,15840.55275,2619.562049833395,43.3422405,22.21631904909048,0.08861017147610778,20.548003,0.0
2024-05-21 04:00:00,20.548003,17.866182,2.225679,2.465644,-0.167676,-0.026128,-2.681821000000003,0.10831607334299104,0.13800620636238903,0,0,12406.397,16.5,4,1,5,0,0.8660254037844386,0.5000000000000001,12337.402999999998,11875.964,11791.664,19.615547,17.403176,20.736681,15865.045875000002,2582.128601917983,43.52643408333333,21.9899780996983,0.08364502911899424,27.141661,0.0
2024-05-21 05:00:00,27.141661,31.230959,1.814915,8.079633,-0.273254,-0.01784,4.089297999999999,0.06686823625127439,0.2587058886023961,0,0,12837.913,17.5,5,1,5,0,0.9659258262890683,0.25881904510252074,12406.397,12380.136,12228.071,20.548003,24.203568,27.478981,15887.14725,2548.551858399002,43.65746854166667,21.836379446316094,0.10831607334299104,31.758436,0.0
2024-05-21 06:00:00,31.758436,41.616278,2.058727,10.978735,-0.680291,-0.12579,9.857842000000002,0.06482457133594363,0.2638086712127404,0,0,13517.591,16.1,6,1,5,0,1.0,6.123233995736766e-17,12837.913,13155.386,13079.192,27.141661,29.697159,31.495745,15906.221291666667,2522.7456675304293,43.77988908333333,21.730553243294583,0.06686823625127439,30.907119,0.0
2024-05-21 07:00:00,30.907119,40.495571,2.951732,6.355385,-0.484613,-0.206481,9.588451999999997,0.09550330459464694,0.15694024909538873,0,0,14171.043,16.9,7,1,5,0,0.9659258262890683,-0.25881904510252063,13517.591,13887.193,13496.184,31.758436,30.032356,36.907665,15921.313166666665,2506.6055748917756,43.865775625,21.67647966932182,0.06482457133594363,28.958258,0.0
2024-05-21 08:00:00,28.958258,23.65964,1.03011,-1.677231,-0.501852,-0.173962,-5.298618000000001,0.03557223642388987,-0.07088996282276484,0,0,14699.817,18.9,8,1,5,0,0.8660254037844387,-0.49999999999999983,14171.043,14479.653,13782.402,30.907119,28.135379,39.169016,15933.140249999999,2497.2427262020265,43.90222408333333,21.652930446211197,0.09550330459464694,30.755516,0.0
2024-05-21 09:00:00,30.755516,22.444904,1.584153,-1.794446,-0.438637,-0.084816,-8.310611999999999,0.05150793113014263,-0.07994892738235815,0,0,15281.002,21.8,9,1,5,0,0.7071067811865476,-0.7071067811865475,14699.817,15077.965,14172.085,28.958258,28.954928,37.96736,15942.313750000001,2492.070291341592,43.93651070833334,21.627515318473836,0.03557223642388987,31.679193,0.0
2024-05-21 10:00:00,31.679193,32.181073,0.72102,3.506554,-0.221827,-0.079648,0.5018799999999963,0.02276004947474514,0.10896324059797509,0,0,16340.355,23.9,10,1,5,0,0.49999999999999994,-0.8660254037844387,15281.002,15918.807,14254.689,30.755516,30.436797,37.748511,15950.773625,2489.35164033189,44.011535208333335,21.576348107822927,0.05150793113014263,35.118194,0.0
2024-05-21 11:00:00,35.118194,59.708749,2.430531,1.679294,-0.132337,-0.081379,24.590554999999995,0.06921002258829141,0.028124756055431677,0,0,17106.692,25.8,11,1,5,0,0.258819045102521,-0.9659258262890682,16340.355,16788.72,14394.65,31.679193,34.107828,39.757425,15968.338125,2490.603157739958,44.063301708333334,21.543829116311446,0.02276004947474514,45.154213,0.0
2024-05-21 12:00:00,45.154213,104.687625,3.689493,4.630031,0.09472,0.10176,59.533412,0.08170872117735725,0.04422710898255644,0,1,18031.717,27.7,12,1,5,0,1.2246467991473532e-16,-1.0,17106.692,17530.424,14621.678,35.118194,42.113666,38.559761,15981.586958333333,2495.996833372993,44.105400291666676,21.524507911371717,0.06921002258829141,58.634166,0.0
2024-05-21 13:00:00,58.634166,72.145117,6.901037,-7.18618,0.063129,0.045464,13.510950999999999,0.11769651503186725,-0.09960729566770264,0,0,18637.559,28.5,13,1,5,0,-0.2588190451025208,-0.9659258262890683,18031.717,18202.75,14712.942,45.154213,49.364761,38.397406,16002.474166666667,2511.570362867256,44.23208975,21.521223030110328,0.08170872117735725,60.231622,0.0
2024-05-21 14:00:00,60.231622,83.038552,6.670794,-5.825183,0.190828,0.266235,22.806929999999994,0.11075235529934757,-0.0701503441437659,0,1,19141.695,29.0,14,1,5,0,-0.4999999999999998,-0.8660254037844388,18637.559,18652.884,14624.352,58.634166,57.041999,36.058961,16020.591208333333,2529.6352349086897,44.618314958333336,21.699774938367312,0.11769651503186725,71.384156,1.0
2024-05-21 15:00:00,71.384156,105.008475,8.712667,-5.285349,0.251489,0.370491,33.624319,0.12205323265291529,-0.050332594583437196,1,1,19524.71,28.9,15,1,5,0,-0.7071067811865471,-0.7071067811865479,19141.695,18906.788,14618.854,60.231622,60.490894,36.145873,16040.958333333334,2553.6046096982795,44.751215916666666,21.78875744436949,0.11075235529934757,82.642747,1.0
2024-05-21 16:00:00,82.642747,166.944646,5.64621,17.827766,0.246537,0.455214,84.301899,0.06832069606785941,0.1067884860470458,1,1,19746.418,28.6,16,1,5,0,-0.8660254037844384,-0.5000000000000004,19524.71,19315.19,14647.24,71.384156,73.201218,38.952231,16066.705083333332,2586.6568659923682,45.20510183333334,22.239683104372666,0.12205323265291529,100.090791,1.0
2024-05-21 17:00:00,100.090791,339.979502,9.321255,34.356498,0.189536,-0.222829,239.88871100000003,0.0931279981591913,0.10105461593387474,1,1,19970.504,28.2,17,1,5,0,-0.9659258262890683,-0.25881904510252063,19746.418,19376.783,14610.97,82.642747,86.710093,40.327901,16084.672916666668,2611.5807368527303,45.598498875,22.8320532614144,0.06832069606785941,91.174704,1.0
2024-05-21 18:00:00,91.174704,354.430175,8.387726,10.333311,0.316978,-1.472304,263.255471,0.09199619666437304,0.029154715734911678,1,1,19812.489,26.6,18,1,5,0,-1.0,-1.8369701987210297e-16,19970.504,19196.201999999997,14539.125,100.090791,85.055732,36.07909,16109.411291666665,2646.697264697178,46.15602795833334,24.012449390920374,0.0931279981591913,84.06371,1.0
2024-05-21 19:00:00,84.06371,92.187261,8.493984,3.467018,0.259726,-0.308091,8.123551000000006,0.10104222142943727,0.0376084283489017,1,1,19310.708,26.3,19,1,5,0,-0.9659258262890684,0.2588190451025203,19812.489,18609.101,14435.697,91.174704,83.686549,35.003244,16135.089916666666,2680.7188335619344,46.410985125,24.47152900691636,0.09199619666437304,72.855757,1.0
2024-05-21 20:00:00,72.855757,56.442394,9.535784,2.595509,-0.060027,-0.101448,-16.413362999999997,0.1308857994571383,0.045985097655496326,1,0,18717.764000000003,25.0,20,1,5,0,-0.8660254037844386,0.5000000000000001,19310.708,17854.588,14549.932,84.06371,66.537406,41.500524,16164.323541666667,2712.5083733865263,46.42670016666667,24.496615503360804,0.10104222142943727,54.130369,0.0
2024-05-21 21:00:00,54.130369,60.705298,7.250367,1.59759,0.010002,-0.368959,6.574928999999997,0.1339426856668943,0.026317142862884887,0,0,18169.718,23.0,21,1,5,0,-0.7071067811865477,0.7071067811865474,18717.764000000003,17177.493,14418.465,72.855757,51.572764,38.011911,16200.289208333335,2741.462304776767,46.689964791666675,24.75473348975864,0.1308857994571383,38.476563,0.0
2024-05-21 22:00:00,38.476563,50.806259,3.39961,2.343864,0.056953,-0.320105,12.329695999999998,0.08835534504472242,0.04613337108721191,0,0,16912.671,22.8,22,1,5,0,-0.5000000000000004,0.8660254037844384,18169.718,15963.97,13727.842,54.130369,38.732526,30.036115,16241.631916666667,2764.2269091563758,46.796531666666674,24.782157347337655,0.1339426856668943,30.460589,0.0
2024-05-21 23:00:00,30.460589,38.558728,2.509836,1.851841,0.020753,-0.16978,8.098139000000003,0.0823961742827757,0.04802650647604351,0,0,15610.096,22.4,23,1,5,0,-0.25881904510252157,0.9659258262890681,16912.671,14641.240000000002,12862.524,38.476563,33.328661,24.090809,16281.161124999999,2766.865714077117,46.78586654166667,24.785833423527425,0.08835534504472242,30.048917,0.0
2024-05-22 00:00:00,30.048917,27.049412,3.35371,2.509407,0.085207,-0.143328,-2.999504999999999,0.11160834848057918,0.09277122179217796,0,0,14626.372,21.9,0,2,5,0,0.0,1.0,15610.096,13758.239,12287.55,30.460589,29.634025,27.44177,16321.530125,2748.9083255454593,46.66636354166667,24.860339418515327,0.0823961742827757,23.764304,0.0
2024-05-22 01:00:00,23.764304,25.667898,2.131624,3.27372,0.07268,-0.046656,1.9035940000000018,0.08969856638763753,0.12754141379243442,0,0,13935.85,21.0,1,2,5,0,0.25881904510252074,0.9659258262890683,14626.372,13072.429,11844.204,30.048917,24.012072,25.696504,16357.702333333333,2719.264030717448,46.68365070833334,24.84812192111102,0.11160834848057918,21.866813,0.0
2024-05-22 02:00:00,21.866813,23.255878,1.908188,6.779519,0.068625,-0.08614,1.3890649999999987,0.08726411114413427,0.291518514158012,0,0,13501.367,20.6,2,2,5,0,0.49999999999999994,0.8660254037844387,13935.85,12601.793,11661.127,23.764304,20.565314,21.206124,16393.678208333335,2679.3283836027786,46.673327041666674,24.858000342538265,0.08969856638763753,21.325945,0.0
2024-05-22 03:00:00,21.325945,12.737329,1.747538,1.538866,0.078407,-0.06987,-8.588616,0.08194422333922366,0.12081543940648781,0,0,13162.412,20.1,3,2,5,0,0.7071067811865475,0.7071067811865476,13501.367,12337.402999999998,11636.591,21.866813,19.615547,19.89568,16431.160458333332,2629.810425803088,46.727556166666666,24.799919686445303,0.08726411114413427,22.378085,0.0
2024-05-22 04:00:00,22.378085,13.055292,2.29075,2.440698,0.037335,-0.037905,-9.322792999999999,0.10236577437256138,0.18695085487172558,0,0,13189.259999999998,20.0,4,2,5,0,0.8660254037844386,0.5000000000000001,13162.412,12406.397,11817.713,21.325945,20.548003,23.10005,16465.53583333333,2578.8712773874695,46.79882275,24.720953348924088,0.08194422333922366,26.642759,0.0
2024-05-22 05:00:00,26.642759,15.36379,2.931363,3.590926,-0.118604,-0.017136,-11.278969000000002,0.11002475381772586,0.23372657397686378,0,0,13619.258,19.6,5,2,5,0,0.9659258262890683,0.25881904510252074,13189.259999999998,12837.913,12244.972,22.378085,27.141661,28.704506,16498.155125,2529.7801187657924,46.87507616666667,24.63914756936582,0.10236577437256138,32.520986,0.0
2024-05-22 06:00:00,32.520986,19.554834,3.108264,0.372842,-0.197278,-0.044674,-12.966152000000001,0.0955771759195739,0.01906648760096864,0,0,14260.727,19.4,6,2,5,0,1.0,6.123233995736766e-17,13619.258,13517.591,13202.991,26.642759,31.758436,33.821231,16530.711166666664,2485.26396180343,46.85428858333333,24.65672432364422,0.11002475381772586,34.027578,0.0
2024-05-22 07:00:00,34.027578,25.767056,3.268606,-6.810206,-0.131028,-0.067738,-8.260521999999998,0.09605755660893645,-0.2642989560002509,0,0,15096.247,20.0,7,2,5,0,0.9659258262890683,-0.25881904510252063,14260.727,14171.043,13760.716,32.520986,30.907119,38.32914,16561.675166666668,2450.477101649839,46.886061500000004,24.63690923219133,0.0955771759195739,33.11135,0.0
2024-05-22 08:00:00,33.11135,24.77236,0.863223,0.964184,-0.011873,-0.002657,-8.338990000000003,0.0260703051974625,0.03892176603278816,0,0,15577.548,21.2,8,2,5,0,0.8660254037844387,-0.49999999999999983,15096.247,14699.817,14061.843,34.027578,28.958258,39.274377,16600.225333333332,2418.2994867782318,47.016080625,24.557019801308808,0.09605755660893645,35.817318,0.0
2024-05-22 09:00:00,35.817318,17.81233,-0.10113,-13.503459,0.148448,-0.022544,-18.004988,-0.0028234944894533977,-0.7580961614791552,0,0,16018.466,21.8,9,2,5,0,0.7071067811865476,-0.7071067811865475,15577.548,15281.002,14137.118,33.11135,30.755516,42.094966,16636.79745833333,2394.8330429703065,47.189126125,24.43858673502182,0.0260703051974625,36.007463,0.0
2024-05-22 10:00:00,36.007463,23.403926,-0.928373,-11.60006,-0.044164,-0.077682,-12.603537000000003,-0.025782793972460652,-0.495645901461148,0,0,16346.704999999998,20.5,10,2,5,0,0.49999999999999994,-0.8660254037844387,16018.466,16340.355,14381.793,35.817318,31.679193,42.222868,16667.525125,2381.374045311478,47.40003454166668,24.312110865168176,-0.0028234944894533977,40.678323,0.0
2024-05-22 11:00:00,40.678323,27.544399,-1.458319,-2.166858,0.166642,-0.139577,-13.133924,-0.035850027544154166,-0.0786678264426826,0,0,16889.3,21.1,11,2,5,0,0.258819045102521,-0.9659258262890682,16346.704999999998,17106.692,14493.35,36.007463,35.118194,40.449501,16667.789708333334,2381.3364669821785,47.580379125,24.206247977194856,-0.025782793972460652,45.90977,0.0
2024-05-22 12:00:00,45.90977,30.411829,-2.511923,3.326568,0.181693,-0.121406,-15.497941,-0.054714345116518764,0.10938401633127688,0,0,17471.995,23.0,12,2,5,0,1.2246467991473532e-16,-1.0,16889.3,18031.717,14618.303,40.678323,45.154213,37.72412,16658.731708333333,2380.007489369553,47.81205116666666,24.108198443407865,-0.035850027544154166,51.887212,0.0
2024-05-22 13:00:00,51.887212,33.550944,-4.657421,4.435892,0.034633,-0.219115,-18.336267999999997,-0.08976047894036011,0.13221362713371046,0,0,17943.217,25.4,13,2,5,0,-0.2588190451025208,-0.9659258262890683,17471.995,18637.559,14730.039,45.90977,58.634166,39.848673,16635.409958333334,2368.6840486297046,47.843532708333335,24.105069937682114,-0.054714345116518764,51.764762,0.0
2024-05-22 14:00:00,51.764762,30.113224,-9.144337,-25.47046,0.019099,-0.654649,-21.651538,-0.1766517732661458,-0.8458230842370116,0,0,18266.798000000003,25.9,14,2,5,0,-0.4999999999999998,-0.8660254037844388,17943.217,19141.695,14686.338,51.887212,60.231622,38.943895,16606.47904166667,2347.3106288761187,47.562409624999994,24.012920412524657,-0.08976047894036011,59.831974,0.0
2024-05-22 15:00:00,59.831974,47.000535,-14.722297,-53.787308,-0.005729,-1.894657,-12.831439000000003,-0.2460606932340223,-1.1443977818550364,0,0,18462.638,27.4,15,2,5,0,-0.7071067811865471,-0.7071067811865479,18266.798000000003,19524.71,14857.625,51.764762,71.384156,39.704246,16570.025,2312.7659977716617,47.209623791666665,23.880528551793528,-0.1766517732661458,68.97318,0.0
2024-05-22 16:00:00,68.97318,41.401006,-31.140211,-23.492922,0.113391,-1.715238,-27.572173999999997,-0.4514828952355104,-0.5674480953433837,0,0,18694.164,27.5,16,2,5,0,-0.8660254037844384,-0.5000000000000004,18462.638,19746.418,14864.441,59.831974,82.642747,38.94872,16525.772,2263.4065470537116,46.728282875,23.48522846517737,-0.2460606932340223,91.285946,1.0
2024-05-22 17:00:00,91.285946,60.106927,-25.008863,-32.298956,0.104809,-2.96995,-31.179018999999997,-0.2739618100687701,-0.537358298154221,1,0,18616.178,27.8,17,2,5,0,-0.9659258262890683,-0.25881904510252063,18694.164,19970.504,14979.593,68.97318,100.090791,42.019307,16481.928083333332,2207.8165468872326,46.15871758333333,22.729972544615958,-0.4514828952355104,80.332967,1.0
2024-05-22 18:00:00,80.332967,92.439077,-20.426235,-75.054778,0.099202,-4.620312,12.106110000000001,-0.254269644988962,-0.8119377695647048,1,1,18469.787,27.1,18,2,5,0,-1.0,-1.8369701987210297e-16,18616.178,19812.489,14899.624,91.285946,91.174704,41.305327,16425.49783333333,2130.73650906045,45.791849041666666,21.876685996265348,-0.2739618100687701,72.416165,1.0
2024-05-22 19:00:00,72.416165,91.363572,-14.723183,-18.568834,0.169348,-2.82176,18.947407,-0.2033134867056271,-0.2032411123330423,1,1,17988.005,25.6,19,2,5,0,-0.9659258262890684,0.2588190451025203,18469.787,19310.708,14786.327,80.332967,84.06371,41.143957,16369.551916666665,2054.1915364493548,45.34011,20.992901123000166,-0.254269644988962,63.607263,0.0
2024-05-22 20:00:00,63.607263,52.310134,-5.701242,-1.886946,-0.081495,-1.27792,-11.297129000000005,-0.08963193401357325,-0.03607228381406938,0,0,17500.411,24.9,20,2,5,0,-0.8660254037844386,0.5000000000000001,17988.005,18717.764000000003,14683.041,72.416165,72.855757,48.232733,16314.439291666667,1988.5461109724104,44.854795625,20.177566622217384,-0.2033134867056271,52.710937,0.0
2024-05-22 21:00:00,52.710937,50.498321,-2.883542,2.291664,0.024479,-1.065843,-2.212616000000004,-0.05470481391746081,0.04538099395423464,0,0,16897.458,21.0,21,2,5,0,-0.7071067811865477,0.7071067811865474,17500.411,18169.718,14643.93,63.607263,54.130369,42.000974,16263.716249999998,1939.498713899387,44.469441708333335,19.70226618128915,-0.08963193401357325,42.45937,0.0
2024-05-22 22:00:00,42.45937,55.842361,1.490676,3.558399,-0.091306,-1.059372,13.382990999999997,0.03510829293981517,0.06372221618638224,0,0,15816.649,21.4,22,2,5,0,-0.5000000000000004,0.8660254037844384,16897.458,16912.671,13759.276999999998,52.710937,38.476563,36.611417,16210.705416666666,1902.1659665608274,44.41029870833333,19.674115095998193,-0.05470481391746081,34.459188,0.0
